[0.000000] (-) TimerEvent: {}
[0.000813] (px4_msgs) JobQueued: {'identifier': 'px4_msgs', 'dependencies': OrderedDict()}
[0.000847] (px4_ros_com) JobQueued: {'identifier': 'px4_ros_com', 'dependencies': OrderedDict([('px4_msgs', '/home/fidelis/ws_offboard_control/install/px4_msgs')])}
[0.000869] (px4_msgs) JobStarted: {'identifier': 'px4_msgs'}
[0.010933] (px4_msgs) JobProgress: {'identifier': 'px4_msgs', 'progress': 'cmake'}
[0.011759] (px4_msgs) JobProgress: {'identifier': 'px4_msgs', 'progress': 'build'}
[0.012412] (px4_msgs) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/fidelis/ws_offboard_control/build/px4_msgs', '--', '-j16', '-l16'], 'cwd': '/home/fidelis/ws_offboard_control/build/px4_msgs', 'env': OrderedDict([('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'fidelis'), ('XDG_SESSION_TYPE', 'x11'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/home/fidelis'), ('OLDPWD', '/home/fidelis'), ('DESKTOP_SESSION', 'ubuntu'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('SYSTEMD_EXEC_PID', '2233'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('ROS_DISTRO', 'humble'), ('GTK_IM_MODULE', 'ibus'), ('LOGNAME', 'fidelis'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'fidelis'), ('TERM', 'xterm-256color'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('WINDOWPATH', '2'), ('PATH', '/opt/ros/humble/bin:/usr/lib/ccache:/home/fidelis/ardupilot/Tools/autotest:/opt/gcc-arm-none-eabi-10-2020-q4-major/bin:/opt/gcc-arm-none-eabi-9-2020-q2-update/bin:/home/fidelis/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/snap/bin'), ('SESSION_MANAGER', 'local/fidelis-Legion-Slim-5-14APH8:@/tmp/.ICE-unix/2196,unix/fidelis-Legion-Slim-5-14APH8:/tmp/.ICE-unix/2196'), ('XDG_MENU_PREFIX', 'gnome-'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/bdee0488_5467_4e19_8d38_69b259c855d9'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':1'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/gdm/Xauthority'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.136'), ('SSH_AGENT_LAUNCHER', 'gnome-keyring'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('SHELL', '/bin/bash'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('GPG_AGENT_INFO', '/run/user/1000/gnupg/S.gpg-agent:0:1'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/fidelis/ws_offboard_control/build/px4_msgs'), ('LC_ALL', 'en_US.UTF-8'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/share/gnome:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('VTE_VERSION', '6800'), ('CMAKE_PREFIX_PATH', '/opt/ros/humble')]), 'shell': False}
[0.100182] (-) TimerEvent: {}
[0.200682] (-) TimerEvent: {}
[0.301159] (-) TimerEvent: {}
[0.401622] (-) TimerEvent: {}
[0.502139] (-) TimerEvent: {}
[0.527972] (px4_msgs) StdoutLine: {'line': b'[  0%] Built target px4_msgs__cpp\n'}
[6.212135] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_land_detected__functions.c\n'}
[6.212215] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/orb_test__type_support.h\n'}
[6.212391] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_magnetometer__type_support.h\n'}
[6.212490] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gnss_relative__functions.c\n'}
[6.212571] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/trajectory_bezier__functions.h\n'}
[6.212647] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/parameter_update__functions.h\n'}
[6.212814] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_setpoint__functions.h\n'}
[6.212895] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_optical_flow__struct.h\n'}
[6.212964] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_controller_landing_status__struct.h\n'}
[6.213033] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/actuator_servos_trim__functions.c\n'}
[6.213104] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gyro__type_support.h\n'}
[6.213173] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/cellular_status__type_support.h\n'}
[6.213240] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/heater_status__functions.c\n'}
[6.213384] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rover_mecanum_status__functions.h\n'}
[6.213456] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/register_ext_component_request__type_support.h\n'}
[6.213528] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_angular_acceleration_setpoint__functions.h\n'}
[6.213606] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_attitude__functions.c\n'}
[6.213718] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rtl_status__functions.h\n'}
[6.213779] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/ulog_stream__type_support.h\n'}
[6.213819] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/ping__functions.c\n'}
[6.213857] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/logger_status__struct.h\n'}
[6.213886] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/tiltrotor_extra_controls__functions.c\n'}
[6.213916] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/estimator_aid_source1d__functions.c\n'}
[6.213971] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_control_mode__type_support.h\n'}
[6.214004] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gyro_fft__functions.c\n'}
[6.214043] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/airspeed_validated__functions.c\n'}
[6.214085] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/power_button_state__type_support.h\n'}
[6.214137] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/pwm_input__functions.h\n'}
[6.214169] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rtl_status__struct.h\n'}
[6.214209] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/debug_vect__type_support.h\n'}
[6.214251] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gps__functions.h\n'}
[6.214279] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rover_ackermann_guidance_status__functions.c\n'}
[6.214309] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_imu_status__functions.c\n'}
[6.214339] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/hover_thrust_estimate__functions.h\n'}
[6.214365] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/follow_target_status__functions.h\n'}
[6.214399] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/action_request__type_support.h\n'}
[6.214442] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/airspeed__type_support.h\n'}
[6.214470] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_trajectory_waypoint__functions.c\n'}
[6.214511] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_gnss_relative__struct.h\n'}
[6.214546] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/iridiumsbd_status__functions.c\n'}
[6.214575] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/actuator_armed__functions.h\n'}
[6.214603] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/mavlink_log__functions.c\n'}
[6.214632] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/debug_array__struct.h\n'}
[6.214667] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/orbit_status__functions.h\n'}
[6.214701] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/navigator_status__functions.c\n'}
[6.214733] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_controller_status__functions.h\n'}
[6.214765] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/landing_target_innovations__functions.c\n'}
[6.214792] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_imu_status__struct.h\n'}
[6.214821] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/open_drone_id_operator_id__struct.h\n'}
[6.214849] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_command__type_support.h\n'}
[6.214878] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/log_message__struct.h\n'}
[6.214906] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/internal_combustion_engine_status__struct.h\n'}
[6.214933] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_constraints__type_support.h\n'}
[6.214962] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_control_mode__struct.h\n'}
[6.214990] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_imu_status__type_support.h\n'}
[6.215019] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/pps_capture__struct.h\n'}
[6.215046] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gripper__functions.h\n'}
[6.215075] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_control_mode__functions.h\n'}
[6.215114] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_controller_landing_status__functions.h\n'}
[6.215144] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/register_ext_component_reply__functions.h\n'}
[6.215172] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/failure_detector_status__functions.c\n'}
[6.215203] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/cpuload__type_support.h\n'}
[6.215233] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vtol_vehicle_status__type_support.h\n'}
[6.215261] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_baro__functions.h\n'}
[6.215290] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensors_status__type_support.h\n'}
[6.215318] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_global_position__functions.c\n'}
[6.215359] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/navigator_mission_item__type_support.h\n'}
[6.215386] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/mount_orientation__functions.h\n'}
[6.215418] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rtl_time_estimate__functions.h\n'}
[6.215446] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/fuel_tank_status__struct.h\n'}
[6.215476] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/arming_check_request__functions.c\n'}
[6.215505] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_controller_status__type_support.h\n'}
[6.215534] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/sensor_accel_fifo__functions.c\n'}
[6.215565] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_controller_landing_status__functions.c\n'}
[6.215595] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_local_position_setpoint__functions.h\n'}
[6.215622] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/register_ext_component_reply__struct.h\n'}
[6.215651] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_setpoint_triplet__struct.h\n'}
[6.215698] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/input_rc__functions.h\n'}
[6.215728] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/open_drone_id_self_id__functions.c\n'}
[6.215756] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/orb_test_large__type_support.h\n'}
[6.215786] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gimbal_device_information__struct.h\n'}
[6.215814] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/estimator_bias__functions.c\n'}
[6.215844] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/landing_target_innovations__functions.h\n'}
[6.215874] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/uavcan_parameter_value__type_support.h\n'}
[6.215906] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/rover_mecanum_guidance_status__struct.h\n'}
[6.215937] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gps_dump__type_support.h\n'}
[6.215966] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/actuator_outputs__struct.h\n'}
[6.215996] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/landing_gear_wheel__functions.c\n'}
[6.216026] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/task_stack_info__struct.h\n'}
[6.216054] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_odometry__type_support.h\n'}
[6.216091] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/qshell_retval__functions.h\n'}
[6.216121] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/debug_value__type_support.h\n'}
[6.216149] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/velocity_limits__struct.h\n'}
[6.216179] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/ekf2_timestamps__functions.c\n'}
[6.216207] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/wind__type_support.h\n'}
[6.216236] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/normalized_unsigned_setpoint__type_support.h\n'}
[6.216272] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/pps_capture__functions.c\n'}
[6.216302] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/cpuload__functions.c\n'}
[6.216331] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/vehicle_local_position__type_support.h\n'}
[6.216361] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/actuator_motors__struct.h\n'}
[6.216390] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/gimbal_device_information__type_support.h\n'}
[6.216421] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/position_setpoint__type_support.h\n'}
[6.216451] (px4_msgs) StdoutLine: {'line': b'-- Up-to-date: /home/fidelis/ws_offboard_control/install/px4_msgs/include/px4_msgs/px4_msgs/msg/detail/estimator_innovations__struct.h\n'}
